State,District,Mean,Median,Max
A & N Islands,North And Middle Andaman,0.8327272727272728,0.6,1.5
A & N Islands,South Andamans,0.7100000000000001,0.5700000000000001,1.53
Andhra Pradesh,Alluri Sitharama Raju,1.88,1.88,1.88
Andhra Pradesh,Anakapalli,1.74,1.74,1.74
Andhra Pradesh,Anantapur,0.5239130434782608,0.44,1.26
Andhra Pradesh,Annamayya,1.76,1.76,1.76
Andhra Pradesh,Bapatla,4.47,4.47,4.47
Andhra Pradesh,Chittoor,1.1378260869565215,0.96,2.03
Andhra Pradesh,East Godavari,2.4233333333333333,2.28,3.32
Andhra Pradesh,Eluru,3.67,3.67,3.67
Andhra Pradesh,Guntur,2.9669565217391303,2.85,4.78
Andhra Pradesh,Kakinada,3.72,3.72,3.72
Andhra Pradesh,Konaseema,2.38,2.38,2.38
Andhra Pradesh,Krishna,2.5356521739130433,2.4,4.15
Andhra Pradesh,Kurnool,1.0186956521739132,1.03,1.76
Andhra Pradesh,Nandyal,1.06,1.06,1.06
Andhra Pradesh,Ntr,3.37,3.37,3.37
Andhra Pradesh,Palnadu,2.92,2.92,2.92
Andhra Pradesh,Parvathipuram Manyam,3.65,3.65,3.65
Andhra Pradesh,Prakasam,2.3047826086956524,2.38,3.89
Andhra Pradesh,Spsr Nellore,2.9517391304347833,2.87,4.12
Andhra Pradesh,Sri Sathya Sai,0.47,0.47,0.47
Andhra Pradesh,Srikakulam,1.3760869565217388,1.36,2.61
Andhra Pradesh,Tirupati,3.15,3.15,3.15
Andhra Pradesh,Visakhapatanam,1.4808695652173913,1.39,3.17
Andhra Pradesh,Vizianagaram,1.2452173913043476,1.22,2.02
Andhra Pradesh,West Godavari,2.5830434782608696,2.42,3.75
Andhra Pradesh,Y.s.r.,1.0547826086956522,0.86,2.42
Arunachal Pradesh,Anjaw,1.0471428571428572,1.16,1.17
Arunachal Pradesh,Changlang,2.325714285714285,2.8,2.8
Arunachal Pradesh,Dibang Valley,0.8628571428571428,0.87,0.87
Arunachal Pradesh,East Siang,1.0585714285714285,1.0,1.55
Arunachal Pradesh,Kra Daadi,1.1457142857142857,1.18,1.18
Arunachal Pradesh,Kurung Kumey,1.15,1.22,1.22
Arunachal Pradesh,Lohit,1.0657142857142856,1.13,1.15
Arunachal Pradesh,Lower Dibang Valley,0.7485714285714286,0.55,1.8
Arunachal Pradesh,Lower Subansiri,1.2357142857142858,1.31,1.42
Arunachal Pradesh,Namsai,0.5842857142857144,0.22,2.13
Arunachal Pradesh,Papum Pare,0.7414285714285714,0.71,0.87
Arunachal Pradesh,Siang,2.3600000000000003,3.14,3.14
Arunachal Pradesh,Upper Subansiri,1.0814285714285714,1.08,1.13
Arunachal Pradesh,West Siang,1.2614285714285718,1.33,1.4
Bihar,Araria,0.6028571428571429,0.49,1.02
Bihar,Arwal,0.7188888888888889,0.5,1.0
Bihar,Aurangabad,0.8333333333333334,1.0,1.0
Bihar,Banka,0.6,0.6,0.71
Bihar,Begusarai,0.9772727272727273,1.0,1.0
Bihar,Gaya,0.843125,1.0,1.14
Bihar,Gopalganj,0.5,0.5,0.53
Bihar,Jehanabad,0.565,0.525,0.72
Bihar,Katihar,0.75,0.75,0.75
Bihar,Kishanganj,0.52,0.52,0.54
Bihar,Madhepura,1.0,1.0,1.0
Bihar,Munger,1.0,1.0,1.0
Bihar,Nalanda,0.8244444444444444,1.0,1.13
Bihar,Nawada,0.8628571428571428,1.02,1.08
Bihar,Pashchim Champaran,1.009230769230769,1.02,1.03
Bihar,Purnia,0.7766666666666667,1.0,1.0
Bihar,Rohtas,0.7200000000000001,0.585,1.03
Bihar,Sheikhpura,0.5,0.5,0.5
Bihar,Sitamarhi,1.03,1.03,1.03
Bihar,Supaul,0.9225,1.0,1.12
Chhattisgarh,Balod,1.3219999999999998,1.4,1.71
Chhattisgarh,Baloda Bazar,1.3341666666666665,1.29,1.94
Chhattisgarh,Balrampur,1.2033333333333334,1.25,1.57
Chhattisgarh,Bastar,1.4385714285714286,1.44,2.0
Chhattisgarh,Bemetara,1.57,1.58,1.88
Chhattisgarh,Bijapur,1.131875,1.2149999999999999,1.5
Chhattisgarh,Bilaspur,1.3452173913043477,1.32,1.92
Chhattisgarh,Dantewada,1.622142857142857,1.01,8.0
Chhattisgarh,Dhamtari,1.1626086956521737,1.14,1.75
Chhattisgarh,Durg,1.4849999999999999,1.5,2.0
Chhattisgarh,Gariyaband,1.2541666666666667,1.275,1.52
Chhattisgarh,Gaurella Pendra Marwahi,1.705,1.715,1.83
Chhattisgarh,Janjgir-Champa,1.4926086956521738,1.47,2.09
Chhattisgarh,Jashpur,1.4708695652173913,1.47,2.08
Chhattisgarh,Kabirdham,1.626521739130435,1.59,2.25
Chhattisgarh,Kanker,1.4633333333333336,1.52,2.0
Chhattisgarh,Khairgarh Chhuikhadan Gandai,2.0,2.0,2.0
Chhattisgarh,Kondagaon,1.625,1.5550000000000002,2.07
Chhattisgarh,Korba,1.12,1.14,1.47
Chhattisgarh,Korea,0.9821739130434781,0.99,1.29
Chhattisgarh,Mahasamund,1.2595652173913043,1.23,1.75
Chhattisgarh,Manendragarh Chirimiri Bharatpur,1.0,1.0,1.0
Chhattisgarh,Mohla Manpur Ambagarh Chouki,1.95,1.95,1.95
Chhattisgarh,Mungeli,1.46,1.495,1.83
Chhattisgarh,Raigarh,1.3299999999999996,1.31,1.96
Chhattisgarh,Raipur,1.3595652173913044,1.31,2.04
Chhattisgarh,Rajnandgaon,1.8373333333333333,2.0,2.57
Chhattisgarh,Sakti,1.83,1.83,1.83
Chhattisgarh,Sarangarh Bilaigarh,1.67,1.67,1.67
Chhattisgarh,Sukma,1.3277777777777777,1.2,2.0
Chhattisgarh,Surajpur,1.3774999999999997,1.34,1.69
Chhattisgarh,Surguja,1.288695652173913,1.26,1.65
DNHDD,Dadra And Nagar Haveli,1.0516666666666665,1.0,1.5
Goa,North Goa,2.2289473684210526,2.26,2.87
Goa,South Goa,1.8200000000000003,1.83,2.5
Gujarat,Ahmadabad,1.7026086956521738,1.5,3.01
Gujarat,Amreli,1.363913043478261,1.45,3.15
Gujarat,Anand,1.9036842105263154,1.84,2.4
Gujarat,Arvalli,2.163333333333333,2.07,2.74
Gujarat,Banas Kantha,1.8486956521739129,1.81,2.85
Gujarat,Bharuch,1.7456521739130437,1.79,2.67
Gujarat,Bhavnagar,1.6013043478260869,1.71,3.29
Gujarat,Botad,1.5455555555555556,1.47,2.6
Gujarat,Chhotaudepur,2.0677777777777777,2.17,2.61
Gujarat,Dang,1.4882608695652173,1.43,2.71
Gujarat,Devbhumi Dwarka,1.761111111111111,1.93,3.43
Gujarat,Dohad,1.7710000000000001,1.795,2.53
Gujarat,Gandhinagar,2.101739130434783,1.91,4.49
Gujarat,Gir Somnath,2.3477777777777775,2.38,4.13
Gujarat,Jamnagar,1.7256521739130435,1.69,3.69
Gujarat,Junagadh,1.7391304347826086,1.75,3.57
Gujarat,Kachchh,1.7117391304347824,1.61,2.4
Gujarat,Kheda,1.5995652173913046,1.57,2.7
Gujarat,Mahesana,1.841304347826087,1.76,3.15
Gujarat,Mahisagar,1.7666666666666666,1.69,2.09
Gujarat,Morbi,2.5322222222222224,2.66,3.34
Gujarat,Narmada,1.8210000000000002,1.8250000000000002,2.73
Gujarat,Navsari,1.6435,1.67,2.46
Gujarat,Panch Mahals,1.7247826086956526,1.78,2.43
Gujarat,Patan,5.533076923076924,2.01,49.0
Gujarat,Porbandar,1.9150000000000003,2.02,3.62
Gujarat,Rajkot,1.4917391304347827,1.38,3.8
Gujarat,Sabar Kantha,1.6695652173913047,1.34,3.41
Gujarat,Surat,1.6039130434782607,1.45,2.69
Gujarat,Surendranagar,2.017391304347826,1.98,3.08
Gujarat,Tapi,1.946666666666667,1.87,2.25
Gujarat,Vadodara,1.7652173913043483,1.68,2.67
Gujarat,Valsad,1.640952380952381,1.5,3.0
Haryana,Ambala,0.6,0.6,0.6
Haryana,Bhiwani,1.0563636363636364,1.0,2.0
Haryana,Charki Dadri,1.0,1.0,1.0
Haryana,Faridabad,1.0,1.0,1.0
Haryana,Fatehabad,1.0994736842105268,1.1,1.45
Haryana,Gurugram,0.5750000000000001,0.5449999999999999,0.88
Haryana,Hisar,1.1954999999999998,1.08,2.0
Haryana,Jhajjar,0.9780000000000001,1.0,1.48
