State,District,Median,Max,Yield_Class
Andhra Pradesh,Anantapur,0.47,0.94,Low
Andhra Pradesh,Annamayya,0.31,0.31,Low
Andhra Pradesh,Bapatla,0.33,0.33,Low
Andhra Pradesh,Chittoor,0.485,0.88,Low
Andhra Pradesh,East Godavari,0.52,0.8,Low
Andhra Pradesh,Guntur,0.73,1.94,Medium
Andhra Pradesh,Krishna,0.365,1.0,Low
Andhra Pradesh,Kurnool,0.5,0.97,Low
Andhra Pradesh,Nandyal,0.3,0.3,Low
Andhra Pradesh,Palnadu,0.32,0.32,Low
Andhra Pradesh,Prakasam,0.41,0.92,Low
Andhra Pradesh,Spsr Nellore,0.33,0.83,Low
Andhra Pradesh,Sri Sathya Sai,0.26,0.26,Low
Andhra Pradesh,Srikakulam,1.0,1.0,Medium
Andhra Pradesh,Visakhapatanam,0.5,1.0,Low
Andhra Pradesh,Vizianagaram,0.5,1.0,Low
Andhra Pradesh,West Godavari,0.3,0.5,Low
Andhra Pradesh,Y.s.r.,0.5,1.0,Low
Assam,Baksa,0.585,0.7,Medium
Assam,Barpeta,0.59,0.79,Medium
Assam,Biswanath,0.575,0.75,Medium
Assam,Bongaigaon,0.44,0.71,Low
Assam,Cachar,1.0,1.0,Medium
Assam,Chirang,0.47,0.67,Low
Assam,Darrang,0.5,1.0,Low
Assam,Dhemaji,0.45,0.7,Low
Assam,Dhubri,0.67,1.0,Medium
Assam,Dibrugarh,0.33,0.5,Low
Assam,Dima Hasao,0.45,0.63,Low
Assam,Goalpara,0.38,1.39,Low
Assam,Golaghat,0.63,0.7,Medium
Assam,Hailakandi,0.4,0.67,Low
Assam,Jorhat,0.45,0.59,Low
Assam,Kamrup,0.36,1.0,Low
Assam,Kamrup Metro,0.33,0.5,Low
Assam,Karbi Anglong,0.4,0.57,Low
Assam,Karimganj,1.0,1.0,Medium
Assam,Kokrajhar,0.54,0.78,Medium
Assam,Lakhimpur,0.45,0.69,Low
Assam,Majuli,0.53,0.53,Low
Assam,Marigaon,0.25,0.6,Low
